<<<<<<< HEAD
﻿Image Name,Analysis Result
roi_10547_0.jpeg,"[""Vegetation""]"
roi_10547_1.jpeg,"[""Vegetation"", ""Bush""]
"
roi_10547_2.jpeg,"[""Pole"", ""Tree"", ""Vegetation"", ""Text""]
"
roi_10549_0.jpeg,"[""Vegetation"", ""Soil""]
"
roi_10549_1.jpeg,"[""Soil"", ""Vegetation""]
"
roi_10549_2.jpeg,"[""Building"", ""Pole"", ""Vegetation""]
"
roi_10549_3.jpeg,"[""Vegetation"", ""Soil"", ""Sign""]
"
roi_10549_4.jpeg,"[""Vehicle"", ""Vegetation"", ""Soil"", ""Sky""]"
roi_10549_5.jpeg,"[""Sky"", ""Mountain""]
"
roi_1054_0.jpeg,"[""Vegetation""]"
roi_1054_1.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Vegetation"", ""Field"", ""Bush""]
"
roi_10551_0.jpeg,"[""Building"", ""House"", ""Clothing"", ""Window"", ""Pipe"", ""Vegetation""]
"
roi_10555_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_10555_1.jpeg,"[""Sky"", ""Building"", ""House"", ""Vegetation"", ""Field"", ""Mountain""]
"
roi_10569_0.jpeg,"[""Nothing""]
"
roi_10569_1.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Building"", ""Tree"", ""Vegetation"", ""Bush""]"
roi_10579_0.jpeg,"[""Sky"", ""Soil"", ""Field"", ""Vegetation"", ""Bush""]
"
roi_10585_0.jpeg,"[""Nothing""]
"
roi_1058_0.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Vegetation"", ""Truck"", ""Vehicle"", ""Pole"", ""Shadow of a car""]
"
roi_1058_1.jpeg,"[""Sky"", ""Text""]
"
roi_10608_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_10608_1.jpeg,"[""Building"", ""House"", ""Fence"", ""Tree"", ""Bush"", ""Vegetation"", ""Road"", ""Soil"", ""Person""]"
roi_10608_2.jpeg,"[""Nothing""]
"
roi_10613_0.jpeg,"[""Nothing""]
"
roi_10613_1.jpeg,"[""Nothing""]
"
roi_10613_2.jpeg,"[""Tree"", ""Fence"", ""Vegetation"", ""Sky""]
"
roi_10615_0.jpeg,"[""Road"", ""Fence"", ""Soil"", ""Vegetation"", ""Building"", ""Sign""]"
roi_10615_1.jpeg,"[""Nothing""]
"
roi_10616_0.jpeg,"[""Nothing""]
"
roi_10616_1.jpeg,"[""Vegetation"", ""Bush""]"
roi_10616_2.jpeg,"[""Soil"", ""Vegetation""]
"
roi_10616_3.jpeg,"[""Vegetation""]"
roi_10616_4.jpeg,"[""Tree"", ""Vegetation"", ""Bush""]
"
roi_10616_5.jpeg,"[""Tree"", ""Vegetation"", ""Bush""]
"
roi_10617_0.jpeg,"[""Road"", ""Vegetation"", ""Soil"", ""Pole""]
"
roi_10617_1.jpeg,"[""Vegetation""]
"
roi_10632_0.jpeg,"[""Nothing""]
"
roi_10632_1.jpeg,"[""Building""]
"
roi_10632_2.jpeg,"[""Nothing""]
"
roi_10632_3.jpeg,"[""Vegetation"", ""Bush""]
"
roi_10632_4.jpeg,"[""Nothing""]
"
roi_10633_0.jpeg,"[""Nothing""]
"
roi_10633_1.jpeg,"[""Vegetation""]
"
roi_10634_0.jpeg,"[""Soil"", ""Pole"", ""Shadow of a car""]
"
roi_10634_1.jpeg,"[""Sky"", ""Text""]
"
roi_1063_0.jpeg,"[""Nothing""]
"
roi_1063_1.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Vegetation"", ""Car"", ""Vehicle""]
"
roi_10644_0.jpeg,"[""Nothing""]
"
roi_10644_1.jpeg,"[""Nothing""]
"
roi_10644_2.jpeg,"[""Nothing""]
"
roi_10645_0.jpeg,"[""Nothing""]
"
roi_10645_1.jpeg,"[""Car"", ""Building"", ""House"", ""Vegetation"", ""Shadow of a car""]
"
roi_10645_2.jpeg,"[""Nothing""]
"
roi_10645_3.jpeg,"[""Nothing""]
"
roi_10645_4.jpeg,"[""Sky"", ""Powerline""]
"
roi_10648_0.jpeg,"[""Tree"", ""Vegetation""]
"
roi_10648_1.jpeg,"[""Soil"", ""Building"", ""House"", ""Vegetation"", ""Bush"", ""Mountain""]
"
roi_10648_2.jpeg,"[""Soil"", ""Vegetation""]
"
roi_10648_3.jpeg,"[""Nothing""]
"
roi_10650_0.jpeg,"[""Soil""]
"
roi_10650_1.jpeg,"[""Car"", ""Road"", ""Building"", ""Vegetation"", ""Pole""]
"
roi_10650_2.jpeg,"[""Nothing""]
"
roi_10650_3.jpeg,"[""Building"", ""Pole"", ""Vegetation""]
"
roi_10650_4.jpeg,"[""Sky"", ""Powerline""]
"
roi_1065_0.jpeg,"[""Vehicle"", ""Road"", ""Soil"", ""Person"", ""Text""]
"
roi_10660_0.jpeg,"[""Nothing""]
"
roi_10660_1.jpeg,"[""Sky"", ""Powerline""]
"
roi_10664_0.jpeg,"[""Nothing""]
"
roi_10664_1.jpeg,"[""Road"", ""Roadmark"", ""Soil""]
"
roi_10664_2.jpeg,"[""Road"", ""Vegetation"", ""Field""]
"
roi_10667_0.jpeg,"[""Road"", ""Soil"", ""Shadow of a car"", ""Car"", ""Vehicle""]"
roi_10667_1.jpeg,"[""Nothing""]
"
roi_10669_0.jpeg,"[""Vegetation""]
"
roi_10669_1.jpeg,"[""Vegetation"", ""Bush"", ""Tree"", ""Body of water""]
"
roi_1067_0.jpeg,"[""Nothing""]
"
roi_1067_1.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Field""]
"
roi_10681_0.jpeg,"[""Nothing""]
"
roi_10681_1.jpeg,"[""Fence""]
"
roi_10681_2.jpeg,"[""Vegetation"", ""Bush""]"
roi_10681_3.jpeg,"[""Vegetation"", ""Bush""]
"
roi_10681_4.jpeg,"[""Vegetation"", ""Tree"", ""Bush""]
"
roi_10693_0.jpeg,"[""Vegetation"", ""Soil""]
"
roi_10693_1.jpeg,"[""Sky"", ""Soil"", ""Building"", ""House"", ""Tree"", ""Vegetation"", ""Field""]"
roi_10693_2.jpeg,"[""Sky""]
"
roi_10699_0.jpeg,"[""Building"", ""House"", ""Tree"", ""Vegetation"", ""Pole"", ""Shadow of a car"", ""Wall"", ""Bush""]
"
roi_10700_0.jpeg,"[""Nothing""]
"
roi_10701_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_10701_1.jpeg,"[""Vegetation""]
"
roi_10701_2.jpeg,"```json
[""Field"", ""Soil"", ""Vegetation"", ""Bush""]
```
"
roi_10701_3.jpeg,"[""Sky"", ""Clouds"", ""Powerline""]
"
roi_10705_0.jpeg,"[""Nothing""]
"
roi_10705_1.jpeg,"[""Vegetation"", ""Road"", ""Google""]
"
roi_10705_2.jpeg,"[""Vegetation"", ""Tree""]
"
roi_10705_3.jpeg,"[""Pole"", ""Vegetation"", ""Tree""]
"
roi_10709_0.jpeg,"[""Vegetation""]
"
roi_10709_1.jpeg,"[""Road"", ""Vegetation"", ""Bush"", ""Fence"", ""Soil""]
"
roi_10709_2.jpeg,"[""Vegetation"", ""Bush""]
"
roi_10709_3.jpeg,"[""Vegetation""]"
roi_10712_0.jpeg,"[""Vegetation""]
"
roi_10712_1.jpeg,"[""Vegetation"", ""Bush""]"
roi_10712_2.jpeg,"[""House"", ""Building"", ""Mountain"", ""Vegetation"", ""Tree"", ""Bush""]
"
roi_10712_3.jpeg,"[""Nothing""]
"
roi_10723_0.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Fence"", ""Vegetation"", ""Bush""]
"
roi_10723_1.jpeg,"[""Sky"", ""Building"", ""Tree"", ""Vegetation"", ""Fence"", ""Pole"", ""Soil""]
"
roi_10724_0.jpeg,"[""Nothing""]
"
roi_10724_1.jpeg,"[""Vegetation""]
"
roi_10724_2.jpeg,"[""Vegetation"", ""Road"", ""Soil""]
"
roi_10724_3.jpeg,"[""Nothing""]
"
roi_10724_4.jpeg,"[""Sky"", ""Body of water""]
"
roi_10733_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_10741_0.jpeg,"[""Road"", ""Soil"", ""Vegetation"", ""Bush""]
"
roi_10741_1.jpeg,"[""Sky""]
"
roi_10741_2.jpeg,"[""Sky""]
"
roi_10745_0.jpeg,"[""Road"", ""Soil"", ""Building"", ""House"", ""Car"", ""Vehicle"", ""Truck"", ""Vegetation"", ""Fence"", ""People""]"
roi_10745_1.jpeg,"[""Nothing""]
"
roi_10745_2.jpeg,"[""Nothing""]
"
roi_10746_0.jpeg,"[""Road"", ""Roadmark"", ""Vegetation"", ""Tree"", ""Bush"", ""Soil""]
"
roi_10746_1.jpeg,"[""Vegetation"", ""Tree"", ""Bush""]"
roi_10754_0.jpeg,"[""Building"", ""House"", ""Soil"", ""Fence"", ""Vegetation"", ""Road"", ""Roadmark""]
"
roi_10754_1.jpeg,"[""Building"", ""House"", ""Vegetation"", ""Text""]
"
roi_10754_2.jpeg,"[""Building"", ""House"", ""Road"", ""Car"", ""Vehicle"", ""Powerline"", ""Pole"", ""Trashcan"", ""Sign"", ""Vegetation"", ""Bush"", ""Person""]
"
roi_10757_0.jpeg,"[""House"", ""Building"", ""Fence"", ""Bush"", ""Vegetation""]
"
roi_10762_0.jpeg,"[""Road"", ""Vegetation"", ""Bush""]
"
roi_10762_1.jpeg,"[""Vegetation"", ""Soil""]
"
roi_10762_2.jpeg,"[""Vegetation"", ""Bush""]
"
roi_10770_0.jpeg,"[""Sky"", ""Building"", ""Powerline"", ""Wood""]
"
roi_10771_0.jpeg,"[""Nothing""]
"
roi_10771_1.jpeg,"[""Nothing""]
"
roi_10771_2.jpeg,"[""Sky"", ""Building"", ""Powerline"", ""House""]
"
roi_10775_0.jpeg,"[""Nothing""]
"
roi_10775_1.jpeg,"[""Tree"", ""Vegetation"", ""Bush""]
"
roi_10777_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_1077_0.jpeg,"```json
[""Nothing""]
```
"
roi_10783_0.jpeg,"[""Road"", ""Soil"", ""Tree"", ""Shadow of a car"", ""Vegetation"", ""Bush""]
"
roi_10788_0.jpeg,"[""Building"", ""Vegetation"", ""Body of water""]
"
roi_10791_0.jpeg,"[""Vegetation"", ""Soil"", ""Bush""]
"
roi_10791_1.jpeg,"[""Vegetation""]
"
roi_10791_2.jpeg,"[""Building"", ""House"", ""Vegetation"", ""Bush""]
"
roi_10791_3.jpeg,"[""Sky""]
"
roi_10791_4.jpeg,"[""Sky"", ""Vegetation"", ""Bush""]
"
roi_1079_0.jpeg,"[""Nothing""]
"
roi_1079_1.jpeg,"[""Road"", ""Vehicle"", ""Truck"", ""Car"", ""Sign"", ""Vegetation"", ""Bush"", ""Soil""]
"
roi_10801_0.jpeg,"[""Road"", ""Roadmark"", ""Soil""]"
roi_10801_1.jpeg,"[""Sky"", ""Powerline"", ""Building"", ""House"", ""Pole"", ""Vegetation""]
"
roi_10808_0.jpeg,"[""Sky"", ""Building"", ""Tree"", ""Vegetation"", ""House""]"
roi_10820_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_10820_1.jpeg,"[""Tree"", ""Vegetation"", ""Soil"", ""Road"", ""Roadmark""]"
roi_10820_2.jpeg,"[""Sky"", ""Tree"", ""Vegetation""]
"
roi_10840_0.jpeg,"[""Body of water"", ""Vegetation"", ""Fence""]"
roi_10840_1.jpeg,"[""Sky""]
"
roi_10846_0.jpeg,"[""Building"", ""House"", ""Car"", ""Vehicle"", ""Road"", ""Roadmark"", ""Vegetation"", ""Bush"", ""Soil""]
"
roi_10848_0.jpeg,"[""Vegetation""]
"
roi_10848_1.jpeg,"[""House"", ""Building"", ""Pole"", ""Vegetation"", ""Bush"", ""Clothing"", ""Stone wall""]"
roi_10850_0.jpeg,"[""Soil"", ""Vegetation"", ""Bush""]
"
roi_10857_0.jpeg,"[""Road"", ""Roadmark""]
"
roi_10857_1.jpeg,"[""Building"", ""House"", ""Pole"", ""Road"", ""Person"", ""People"", ""Vegetation"", ""Bush""]
"
roi_10857_2.jpeg,"[""Sky"", ""Road"", ""Tree"", ""Building"", ""Pole"", ""Fence"", ""Vegetation"", ""People"", ""Bush""]
"
roi_10857_3.jpeg,"[""Sky"", ""Cloud""]
"
roi_10862_0.jpeg,"[""Pole"", ""Fence"", ""Vegetation"", ""Sign"", ""Road""]
"
roi_10862_1.jpeg,"[""Nothing""]
"
roi_10862_2.jpeg,"[""Sky"", ""Building"", ""Shadow of a car""]
"
roi_10866_0.jpeg,"[""Pole"", ""Vegetation"", ""Bush""]
"
roi_1086_0.jpeg,"[""Vegetation"", ""Soil"", ""Mountain""]
"
roi_1086_1.jpeg,"[""Vegetation"", ""Bush""]
"
roi_1086_2.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Tree"", ""Vegetation"", ""Bush""]
"
roi_1086_3.jpeg,"[""Cloud""]
"
roi_10871_0.jpeg,"[""Vegetation"", ""Tree"", ""Soil"", ""Body of water""]"
roi_10871_1.jpeg,"[""Building"", ""House"", ""Vegetation"", ""Bush"", ""Sky"", ""Road"", ""Fence""]
"
roi_10877_0.jpeg,"[""Vegetation"", ""Pole"", ""Soil""]
"
roi_10877_1.jpeg,"[""Vegetation""]"
roi_10878_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_10878_1.jpeg,"[""Building"", ""Vegetation"", ""Bush""]
"
roi_10879_0.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Vegetation""]
"
roi_10889_0.jpeg,"[""Nothing""]
"
roi_10889_1.jpeg,"[""Road"", ""Vegetation"", ""Text"", ""Soil""]"
roi_10889_2.jpeg,"[""Car"", ""Road"", ""Vegetation""]
"
roi_10891_0.jpeg,"[""Vegetation""]
"
roi_10891_1.jpeg,"[""Vegetation""]"
roi_10898_0.jpeg,"[""Building"", ""House"", ""Car"", ""Vehicle"", ""Road"", ""Vegetation"", ""Bush"", ""Pole"", ""People"", ""Person""]
"
roi_10898_1.jpeg,"[""Building"", ""House"", ""Pole"", ""Tree"", ""Car"", ""Vehicle"", ""People"", ""Vegetation""]
"
roi_10898_2.jpeg,"[""Nothing""]
"
roi_10901_0.jpeg,"[""Nothing""]
"
roi_10901_1.jpeg,"[""Road"", ""Truck"", ""Vegetation"", ""Tree"", ""Vehicle"", ""Fence""]
"
roi_10901_2.jpeg,"[""Vegetation"", ""Bush""]
"
roi_10904_0.jpeg,"[""Nothing""]
"
roi_10904_1.jpeg,"[""Vegetation""]"
roi_10904_2.jpeg,"[""Vegetation"", ""Bush""]
"
roi_10904_3.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Field"", ""Bush"", ""Soil""]
"
roi_10904_4.jpeg,"[""Sky""]
"
roi_10908_0.jpeg,"[""Vegetation"", ""Soil""]
"
roi_10908_1.jpeg,"[""Vegetation""]
"
roi_10908_2.jpeg,"[""Nothing""]
"
roi_10908_3.jpeg,"[""Sky""]
"
roi_1090_0.jpeg,"[""Vegetation""]
"
roi_1090_1.jpeg,"[""Sky"", ""Tree"", ""Vegetation""]
"
roi_1090_2.jpeg,"[""Nothing""]
"
roi_10912_0.jpeg,"[""Car"", ""Building"", ""Fence"", ""Shadow of a car""]
"
roi_10912_1.jpeg,"[""Nothing""]"
roi_10921_0.jpeg,"[""Nothing""]
"
roi_10921_1.jpeg,"[""Nothing""]
"
roi_10921_2.jpeg,"[""Building"", ""House"", ""Road"", ""Roadmark"", ""Soil"", ""Vegetation"", ""Wall"", ""Archway""]
"
roi_10921_3.jpeg,"[""Nothing""]
"
roi_10924_0.jpeg,"[""Nothing""]
"
roi_10924_1.jpeg,"[""Vegetation"", ""Pole"", ""Sky""]
"
roi_10926_0.jpeg,"[""Road"", ""Roadmark"", ""Soil"", ""Building"", ""Vegetation"", ""Bush"", ""Text""]
"
roi_10926_1.jpeg,"[""Vegetation""]
"
roi_10926_2.jpeg,"[""Nothing""]
"
roi_10926_3.jpeg,"[""Vegetation"", ""Bush""]
"
roi_10934_0.jpeg,"[""Building"", ""House"", ""Vegetation"", ""Wall""]
"
roi_10934_1.jpeg,"[""Sky"", ""Powerline""]
"
roi_10934_2.jpeg,"[""Sky""]
"
roi_10942_0.jpeg,"[""Nothing""]
"
roi_10942_1.jpeg,"[""Nothing""]
"
roi_10942_2.jpeg,"[""Nothing""]
"
roi_10942_3.jpeg,"['Sky', 'Building', 'Pole', 'Vegetation', 'Road', 'Shadow of a car']
"
roi_10944_0.jpeg,"[""Nothing""]
"
roi_10944_1.jpeg,"[""Building"", ""Vegetation"", ""Soil"", ""Shadow of a car""]
"
roi_10944_2.jpeg,"[""Tree"", ""Vegetation"", ""Sky""]"
roi_10945_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_10945_1.jpeg,"[""Vegetation""]
"
roi_10945_2.jpeg,"[""Sky"", ""Tree"", ""Vegetation""]
"
roi_10945_3.jpeg,"[""Sky"", ""Vegetation""]
"
roi_10951_0.jpeg,"[""Vegetation"", ""Text""]
"
roi_10951_1.jpeg,"[""Vegetation"", ""Soil"", ""Bush""]
"
roi_10951_2.jpeg,"[""Nothing""]
"
roi_10951_3.jpeg,"[""Bush"", ""Vegetation""]
"
roi_10951_4.jpeg,"[""Vegetation"", ""Bush""]
"
roi_10951_5.jpeg,"[""Sky""]
"
roi_10951_6.jpeg,"[""Sky"", ""Tree"", ""Vegetation""]
"
roi_10954_0.jpeg,"[""Body of water"", ""Vegetation""]
"
roi_10959_0.jpeg,"[""Building"", ""House"", ""Vegetation"", ""Bush""]
"
roi_1095_0.jpeg,"[""Nothing""]
"
roi_1095_1.jpeg,"[""Sky""]
"
roi_10960_0.jpeg,"[""Nothing""]
"
roi_10960_1.jpeg,"[""Vegetation""]
"
roi_10960_2.jpeg,"[""Vegetation""]
"
roi_10966_0.jpeg,"[""Vegetation"", ""Soil""]
"
roi_10966_1.jpeg,"[""Sky"", ""House"", ""Building"", ""Field"", ""Vegetation"", ""Bush""]
"
roi_10966_2.jpeg,"[""Sky""]
"
roi_10970_0.jpeg,"[""Soil"", ""Road"", ""Vegetation""]
"
roi_10970_1.jpeg,"[""Soil"", ""Vegetation"", ""Bush""]
"
roi_10971_0.jpeg,"[""Building"", ""Vegetation""]"
roi_10971_1.jpeg,"[""Building"", ""House"", ""Tree"", ""Vegetation"", ""Fence"", ""Car"", ""Vehicle"", ""Sky""]
"
roi_10972_0.jpeg,"[""Road"", ""Fence"", ""Vegetation"", ""Tree"", ""Bush""]
"
roi_10972_1.jpeg,"[""Tree"", ""Vegetation"", ""Fence"", ""Road"", ""Roadmark""]
"
roi_10972_2.jpeg,"[""Sky""]
"
roi_10972_3.jpeg,"[""Tree"", ""Sky"", ""Vegetation""]
"
roi_10993_0.jpeg,"[""Nothing""]"
roi_10993_1.jpeg,"[""Tree"", ""Sky"", ""Vegetation"", ""Bush""]
"
roi_11007_0.jpeg,"[""Fence"", ""Soil"", ""Building""]
"
roi_1100_0.jpeg,"[""Sky"", ""Clouds""]
"
roi_1100_1.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Vegetation"", ""Tree"", ""Car"", ""Vehicle""]
"
roi_11013_0.jpeg,"[""Nothing""]"
roi_11013_1.jpeg,"[""Soil"", ""Vegetation""]
"
roi_11013_2.jpeg,"[""Building"", ""Vegetation"", ""Bush""]
"
roi_11013_3.jpeg,"[""Tree"", ""Vegetation"", ""Bush""]
"
roi_11013_4.jpeg,"[""Powerline"", ""Pole""]
"
roi_11013_5.jpeg,"[""Vegetation""]"
roi_11016_0.jpeg,"[""Vegetation"", ""Snow"", ""Mountain""]
"
roi_11018_0.jpeg,"[""Car"", ""Vehicle""]
"
roi_11018_1.jpeg,"[""Building"", ""House"", ""Vegetation"", ""Bush""]
"
roi_11018_2.jpeg,"[""Nothing""]
"
roi_11023_0.jpeg,"[""Sky"", ""Vegetation"", ""Bush"", ""Field""]
"
roi_11026_0.jpeg,"[""Vegetation""]
"
roi_11026_1.jpeg,"[""Vegetation"", ""Sky"", ""Powerline""]
"
roi_11026_2.jpeg,"[""Nothing""]
"
roi_11036_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_11036_1.jpeg,"[""Vegetation"", ""Bush""]
"
roi_11036_2.jpeg,"[""Sky""]
"
roi_11036_3.jpeg,"[""Sky"", ""Tree"", ""Vegetation""]
"
roi_11042_0.jpeg,"[""House"", ""Vegetation""]"
roi_11042_1.jpeg,"[""Nothing""]
"
roi_11042_2.jpeg,"[""Tree"", ""Vegetation""]
"
roi_11042_3.jpeg,"[""Tree"", ""Vegetation"", ""Soil"", ""Field"", ""Bush""]
"
roi_11042_4.jpeg,"[""Sky"", ""Building""]
"
roi_11047_0.jpeg,"[""Nothing""]
"
roi_11047_1.jpeg,"[""Tree"", ""Powerline"", ""Sky"", ""Vegetation"", ""Mountain""]
"
roi_11048_0.jpeg,"[""Vegetation"", ""Field""]"
roi_11048_1.jpeg,"[""Sky"", ""Powerline"", ""Building""]
"
roi_11054_0.jpeg,"[""Sky"", ""Field"", ""Vegetation"", ""Bush""]
"
roi_11054_1.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Pole""]
"
roi_11056_0.jpeg,"[""Sky"", ""Road"", ""Building"", ""Car"", ""Vehicle"", ""Fence"", ""Soil"", ""Vegetation"", ""Bush"", ""Pole"", ""Roadmark"", ""People""]
"
roi_11057_0.jpeg,"[""Nothing""]
"
roi_11057_1.jpeg,"[""Sky"", ""Pole"", ""Vegetation"", ""Field"", ""Tree"", ""Bush""]"
roi_11057_2.jpeg,"[""Nothing""]
"
roi_11065_0.jpeg,"[""Car"", ""Vehicle"", ""Vegetation"", ""Road"", ""Building"", ""Shadow of a car""]"
roi_11065_1.jpeg,"[""Nothing""]
"
roi_11067_0.jpeg,"[""Vegetation"", ""Bush""]
"
roi_11067_1.jpeg,"[""Nothing""]
"
roi_11067_2.jpeg,"[""Nothing""]
"
roi_11067_3.jpeg,"[""Soil"", ""Vegetation"", ""Tree"", ""Sky""]
"
roi_11067_4.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Tree"", ""Vegetation"", ""Mountain"", ""Bush""]
"
roi_11067_5.jpeg,"[""Sky"", ""Vegetation""]
"
roi_1106_0.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Vehicle"", ""Shadow of a car"", ""Vegetation"", ""Bush""]
"
roi_1106_1.jpeg,"[""Sky""]
"
roi_11070_0.jpeg,"[""Nothing""]
"
roi_11070_1.jpeg,"[""Nothing""]
"
roi_11073_0.jpeg,"[""Road"", ""Vegetation"", ""Bush"", ""Roadmark""]"
roi_11073_1.jpeg,"[""Nothing""]"
roi_11074_0.jpeg,"[""Sky"", ""Road"", ""Roadmark"", ""Vegetation"", ""Tree"", ""Car"", ""Vehicle"", ""Fence"", ""Pole"", ""Building"", ""Field"", ""Mountain""]"
roi_11074_1.jpeg,"[""Nothing""]
"
roi_11074_2.jpeg,"[""Sky"", ""Mountain""]
"
roi_11076_0.jpeg,"[""Building""]
"
roi_11076_1.jpeg,"[""Vegetation""]
"
roi_11076_2.jpeg,"[""Building"", ""Text"", ""Sign""]
"
roi_11076_3.jpeg,"[""Soil""]
"
roi_11076_4.jpeg,"[""Fence"", ""Building""]
"
roi_11084_0.jpeg,"[""Vehicle"", ""Car""]"
roi_11084_1.jpeg,"[""Car"", ""Vehicle""]
"
roi_11084_2.jpeg,"[""Tree"", ""Vegetation"", ""Mountain"", ""Sky""]
"
roi_11091_0.jpeg,"[""Building"", ""Fence"", ""Shadow""]
"
roi_11091_1.jpeg,"[""Building""]"
roi_11093_0.jpeg,"[""Building"", ""House"", ""Car"", ""Vehicle"", ""Truck"", ""Person"", ""People"", ""Road"", ""Roadmark"", ""Shadow of a car"", ""Vegetation"", ""Text""]"
roi_11098_0.jpeg,"[""Building"", ""Soil"", ""Vehicle"", ""Shadow of a car""]
"
roi_11098_1.jpeg,"[""Building"", ""House"", ""Vegetation""]
"
roi_11098_2.jpeg,"[""Building"", ""Soil"", ""Vegetation""]"
roi_1109_0.jpeg,"[""Nothing""]
"
roi_1109_1.jpeg,"[""Sky"", ""Road"", ""Soil"", ""Tree"", ""Vegetation"", ""Bush""]
"
roi_11102_0.jpeg,"[""Building"", ""House"", ""Tree"", ""Car"", ""Vehicle"", ""Vegetation"", ""Bush""]
"
roi_11106_0.jpeg,"[""Nothing""]
"
roi_11106_1.jpeg,"[""Road"", ""Soil"", ""Vegetation"", ""Fence""]"
roi_11107_0.jpeg,"[""Road"", ""Soil"", ""Vegetation"", ""Bush""]
"
roi_11107_1.jpeg,"[""Sky"", ""Mountain""]"
roi_11108_0.jpeg,"[""Nothing""]
"
roi_11108_1.jpeg,"[""Building"", ""House"", ""Wall"", ""Door"", ""Sign"", ""Text""]
"
roi_11108_2.jpeg,"[""Fence"", ""Building"", ""Vegetation""]
"
roi_11110_0.jpeg,"[""Tree"", ""Vegetation"", ""Soil""]
"
roi_11110_1.jpeg,"[""Nothing""]
"
roi_11111_0.jpeg,"[""Vegetation"", ""Soil""]
"
roi_11111_1.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Bush""]
"
roi_11111_2.jpeg,"[""Sky"", ""Mountain""]
"
roi_11112_0.jpeg,"[""Text"", ""Vegetation""]
"
roi_11112_1.jpeg,"[""Soil"", ""Vegetation""]
"
roi_11112_2.jpeg,"[""Vegetation""]
"
roi_11112_3.jpeg,"[""Sky"", ""Vegetation""]
"
roi_11112_4.jpeg,"[""Sky"", ""Vegetation"", ""Bush""]
"
roi_11114_0.jpeg,"[""Nothing""]
"
roi_11114_1.jpeg,"[""Vegetation"", ""Soil"", ""Bush""]
"
roi_11114_2.jpeg,"[""Sky"", ""Building"", ""House"", ""Pole"", ""Tree"", ""Vegetation"", ""Soil"", ""Powerline"", ""Field""]
"
roi_1111_0.jpeg,"[""Nothing""]
"
roi_1111_1.jpeg,"[""Soil"", ""Vegetation""]"
roi_1111_2.jpeg,"[""Sky"", ""Cloud""]
"
roi_11125_0.jpeg,"[""Vegetation""]
"
roi_11125_1.jpeg,"[""Vegetation""]
"
roi_11125_2.jpeg,"[""Vegetation""]
"
roi_11128_0.jpeg,"[""Nothing""]
"
roi_11128_1.jpeg,"[""Vegetation"", ""Bush"", ""Tree"", ""Plastic sheet""]
"
roi_11128_2.jpeg,"[""Nothing""]
"
roi_11139_0.jpeg,"[""Tree"", ""Vegetation"", ""Bush""]
"
roi_11139_1.jpeg,"[""Soil"", ""Vegetation""]
"
roi_11142_0.jpeg,"[""Vegetation"", ""Soil"", ""Bush""]
"
roi_11142_1.jpeg,"[""Nothing""]
"
roi_11142_2.jpeg,"[""Sky"", ""Tree"", ""Vegetation"", ""Bush""]
"
roi_11142_3.jpeg,"[""Sky"", ""Powerline"", ""Tree"", ""Vegetation""]
"
roi_11143_0.jpeg,"[""Tree"", ""Vegetation"", ""Field"", ""Sky""]"
roi_11143_1.jpeg,"[""Vegetation"", ""Bush""]
"
roi_11155_0.jpeg,"[""Vegetation""]
"
roi_11155_1.jpeg,"[""Tree"", ""Vegetation"", ""Soil"", ""Shadow of a car""]
"
roi_11155_2.jpeg,"[""Nothing""]
"
roi_11155_3.jpeg,"[""Sky"", ""Building""]
"
roi_11159_0.jpeg,"[""Vegetation"", ""Body of water""]
"
roi_11159_1.jpeg,"[""Vegetation"", ""Soil""]
"
roi_11159_2.jpeg,"[""Tree"", ""Vegetation""]
"
roi_11159_3.jpeg,"[""Sky"", ""Vegetation""]
"
roi_11165_0.jpeg,"[""Mountain""]
"
roi_11165_1.jpeg,"[""Vegetation"", ""Bush"", ""Fence"", ""Pole"", ""Building"", ""House""]
"
roi_11165_2.jpeg,"[""Building"", ""House""]
"
roi_11165_3.jpeg,"[""Sky"", ""Mountain"", ""Vegetation""]
"
roi_11168_0.jpeg,"[""Bush"", ""Vegetation""]"
